,accuracy_real,accuracy_fake
0,0.15000000596046448,0.9900000095367432
1,0.550000011920929,0.75
2,0.8199999928474426,0.33000001311302185
3,0.28999999165534973,0.8199999928474426
4,0.3199999928474426,0.6800000071525574
5,0.49000000953674316,0.46000000834465027
6,0.6499999761581421,0.44999998807907104
7,0.36000001430511475,0.6600000262260437
8,0.3799999952316284,0.4399999976158142
9,0.1899999976158142,0.8899999856948853
