,accuracy_real,accuracy_fake
0,0.28999999165534973,0.9900000095367432
1,0.18000000715255737,0.9800000190734863
2,0.9800000190734863,0.0
3,0.47999998927116394,0.6499999761581421
4,0.1599999964237213,0.9900000095367432
