,accuracy_real,accuracy_fake
0,0.15000000596046448,0.9800000190734863
1,0.4300000071525574,0.8399999737739563
2,0.5099999904632568,0.7799999713897705
3,0.25999999046325684,0.9300000071525574
4,0.8100000023841858,0.5199999809265137
5,0.2800000011920929,0.8899999856948853
6,0.41999998688697815,0.6100000143051147
7,0.05000000074505806,1.0
8,0.07000000029802322,0.9900000095367432
9,0.33000001311302185,0.8600000143051147
