,accuracy_real,accuracy_fake
0,0.47999998927116394,0.800000011920929
1,0.6000000238418579,0.4699999988079071
2,0.30000001192092896,0.75
3,0.8199999928474426,0.20999999344348907
4,0.03999999910593033,0.9900000095367432
